bernyali besar,3
bernyanyi,2
beroleh,3
beroperasi,1
berotak tajam,4
berpacangan,3
berpacaran,3
berpakaian,4
berpamor,3
berpandangan,1
berparade,1
berpartisipasi,3
berpasrah,3
berpatokan,4
berpatroli,4
berpaut,3
berpedoman,4
berpegang,4
berpelajaran,4
berpembawaan,1
berpendidikan,3
berpengalaman,4
berpengaruh,3
berpengetahuan,4
berperan serta,2
berperang,3
berperingkat,4
berpilin,3
berpiuh,3
berpola,4
berprakarsa,3
berprasangka,1
berproses,1
berpulas,3
berpunya,4
berputra,3
bersagang,4
bersahabat,2
bersahaja,5
bersaji,4
bersalin,3
bersama,3
bersamamu,3
bersambang,4
bersangga,4
bersanggama,5
bersangkut,1
bersauh,4
bersaur,3
bersayap,4
bersedia,1
bersekolah,3
berselawat,3
berseluk,3
bersemangat,4
bersemayam,4
bersembahyang,5
bersemi,3
bersenandung,4
bersendel,4
bersendeng,4
bersender,4
bersengat,5
berseni,4
berserah,2
berseri,4
bersesal,1
bersesuaian,3
bersetuju,3
bersiap,1
bersikukuh,1
bersila,2
bersimpati,4
bersimpuh,3
bersinar,4
bersitegang,4
bersiteguh,1
berstatus,4
bersulur,3
bersumber,4
bersungguh-sungguh,4
bersyukur,5
bertahan,4
bertakwa,4
bertambatan,3
bertanding,2
bertanduk,3
bertanya,2
bertanya-tanya,4
bertaraf,3
bertaruk,3
berteduh,3
berteguh hati,4
bertekan,1
bertekun,4
bertelinga merah,4
bertemu,2
bertenaga,5
bertenggang,3
bertepat guna,4
bertepatan,3
bertingkat,1
bertransaksi,3
bertukar akal,1
bertumpuk,4
bertunangan,3
bertunas,3
bertundangan,3
bertuntun,3
berumah tangga,2
beruntung,4
beruntutan,3
berupaya,3
berusaha,3
berwibawa,3
berwujud,2
berzikir,4
besar,4
besar akal,4
besar hati,3
besar lengan,3
besar-besaran,3
bestari,4
betapa,4
beterbangan,2
better,2
betul,2
biadab,3
biang keladi,3
bianglala,4
biar,1
biarkan,1
biasa,2
bidasan,3
biduanda,5
bijak,3
bijaksana,1
bijih,3
bikinan,3
bilas,1
bilhak,3
bimbing,3
binasa,3
bincang,2
bineka,3
binen,3
bingkis,4
bingkisan,4
birthday,4
bisikan,4
bismillah,4
bisnis,3
bisu,1
bobot,2
boleh,2
bolehan,4
bom,1
bombastis,2
bonafide,3
bonus,4
bonyok,5
booking,2
bopong,1
borong,2
bos,3
buah,2
buaian,3
buat,1
buatan,3
bubuh,4
budak,4
budi pekerti yang baik,3
budiman,4
bugar,4
bujang,4
buka,3
bukan main,4
bulang,3
bulat kata,3
bumbu,5
bumbung,3
bunda,3
bunga,3
bungkam,1
bungkusan,4
buntut,1
bunyi,2
buru,1
buruan,1
buru-buru,1
busana,2
buyung,4
cadang,2
cadangan,2
cakap,2
cakep,5
campur,5
candang,2
candrasa,3
candu,3
cantik,2
cantrik,3
cantum,4
capai,4
capaian,4
capek,4
caplok,3
care,2
cari ilmu,4
cash,2
catu,4
cawis,2
cebak,3
cedayam,2
cedok,3
cegah,2
cegak,1
cegar,4
cekat,2
cekatan,2
cekel,4
celengan,3
cemerlang,4
cempiang,3
cemplung,1
cenangkas,3
cendekia,3
cendera,4
cendera mata,4
cengang,1
cengkauan,3
cengkeram,1
cengkeraman,1
centil,2
cepat,5
cepet,5
cerapan,5
cercah,5
cerdik,5
ceri,5
ceria,5
cerita,5
cerita anak,5
ceritanya,5
cermin,5
cerminan,5
challenge,5
chat,5
check,5
cicip,5
cindur mata,5
cinta,5
cinta kasih,5
cintai,5
cintaku,5
cintamu,5
cintrong,5
ciptaan,5
cita rasa,5
citra,5
cium,5
cium telapak kaki,5
ciyeee,5
coba,5
cocok,5
coffee,5
cokol,5
colok,5
comel,5
congrats,5
cool,5
copot,5
coret,5
coretan,5
couple,5
cover,5
cuat,5
cublik,5
cucu Adam,5
cuek,5
cuma-cuma,5
cumil,5
curhat,5
curiga,5
cute,5
cuti,5
dadak,5
daftar,5
dagel,5
dagelan,5
dahsyat,5
dahulu,5
daim,5
dakaik,5
dakwa,5
dalam,5
dalang,5
damar,5
dambaan,5
damping,5
dana,5
dandan,5
dangkal,5
dansa,5
dapat,5
dapatkan,5
dapet,5
darah,5
darat,5
darurat,5
datar,5
dateng,5
daulat,5
daya cipta,5
daya gabung,5
daya guna,5
daya pikir,5
daya tahan,5
daya upaya,5
dear,5
debar,5
debat,5
debuk,5
dede,5
dedengkot,5
deduksi,5
defensif,5
definisi,5
definit,5
degap,5
degub,5
dekat,5
deket,5
dekorasi,5
delusi,5
demen,5
denda,5
dendam berahi,5
dendang,5
dengar,5
dengar pendapat,5
dengerin,5
denyut,5
dependen,5
deposito,5
derajat,5
deras,5
derauan,5
deres,5
desain,5
desak,5
desakan,5
detail,5
detailnya,5
determinasi,5
dewana,5
dewasa,5
diajak,5
dialog,5
diam,5
diamond,5
dibalas,5
dibantu,5
dibayar,5
dicoba,5
dicuekin,5
didik,5
diem,5
digdaya,5
dihati,5
dikara,5
dikasih,5
dikirim,5
dikonfirmasi,5
dikte,5
dimiliki,5
dimulai,5
dinamika,5
dingin,5
dipantau,5
diproses,5
direktur,5
disarankan,5
disayang,5
disiplin,5
diskaun,5
diskon,5
dispensasi,5
distingtif,5
distribusi,5
diterima,5
ditunggu,5
diva,5
doa,5
doain,5
doang,5
dobrak,5
dodor,5
dogmatis,5
dok,5
doktrin,5
dol,5
dominan,5
dominasi,5
donatur,5
dongeng,5
donor,5
drama ria,5
drastis,5
drum,5
dua,5
duga,5
duka,5
dukung,5
dukungan,5
duli,5
duluan,5
dunia,5
dzuhur,5
eaa,5
eco,5
edar,5
efek,5
efektif,5
efisien,5
eja,5
eka,5
ekonomis,5
eksemplar,5
eksklusif,5
eksplisit,5
eksplorasi,5
ekspres,5
ekstensif,5
ekstra,5
ekstremis,5
elegan,5
elektromotif,5
elite,5
elu,5
embel-embel,5
emir,5
emong,5
emosi,5
empuk,5
enak,5
endus,5
endut-endut,5
eneng,5
energi,5
energik,5
engah,5
enjoy,5
enteng,5
entitas,5
erang,5
erti,5
esa,5
esai,5
esok,5
estetik,5
estetis,5
eviden,5
faal,5
fadil,5
faedah,5
fair,5
faktitius,5
faktual,5
familiar,5
fanbase,5
fans,5
fantasi,5
fantasy,5
fasilitas,5
fatamorgana,5
fatanah,5
fav,5
favorite,5
federasi,5
fertil,5
fiesta,5
figur,5
fiksi,5
filantropi,5
filial,5
filsafat,5
final,5
fine,5
firasat,5
fit,5
fitrah,5
fokus,5
follback,5
fondasi,5
formal,5
formasi,5
forum,5
foto,5
free,5
friends,5
fulanah,5
fusi,5
gagah,5
gairah,5
gajak,5
gali ilmu,5
gambar,5
gambir,5
gamblang,5
game,5
gampang,5
ganduh,5
gangsar,5
gani,5
ganjar,5
ganjar balas,5
ganjaran,5
ganjaran balasan,5
ganjil,5
ganteng,5
ganti,5
ganyang,5
gapah,5
gapai,5
gapaian,5
garda,5
gari,5
garing,5
garis besar,5
gatra,5
gebyar,5
gede,5
gedembal,5
gegap,5
geger,5
gejolak,5
gelagat,5
gelak,5
gelanggang,5
gelar,5
gelebah,5
gelegak,5
geleser,5
gelesot,5
gelincir,5
gelora,5
gema,5
gemar,5
gemas,5
gembira,5
gembur,5
gemi,5
geming,5
gemirang,5
gempa,5
gempa bumi,5
gempar,5
gempita,5
genah,5
gending,5
gengsi,5
genial,5
genit,5
genius,5
gentar,5
gentas,5
gepok,5
gerak gerik,5
gerak hati,5
gerak laku,5
gerakan,5
gerak-gerik,5
gerha,5
gerimis,5
gesek,5
geser,5
getar,5
getaran,5
getas,5
getol,5
gigil,5
gila,5
gila-gilaan,5
giliran,5
girang,5
girik,5
girik-girik,5
gita,5
globe,5
gobek,5
goda,5
gol,5
golongan atas,5
gombal,5
gombrang,5
gombroh,5
gombrong,5
gontai,5
good,5
goreng,5
gores,5
grahita,5
gratifikasi,5
gratis,5
great,5
gres,5
guar,5
gubahan,5
gubris,5
gudi,5
gugah,5
gugur,5
guna,5
guntang-guntang,5
gurih,5
guru,5
gurufavorit,5
guruh,5
gusar,5
gusti,5
gutuk,5
guys,5
gws,5
habis,5
habituasi,5
hadiah,5
hadir,5
hai,5
hajat,5
hakimah,5
hallo,5
halo,5
haloo,5
hamba Allah,5
hamba allah,5
hamparan,5
handai,5
hangat,5
hantu,5
happy,5
harap,5
harga,5
harga diri,5
harkat,5
harmonis,5
harmonisasi,5
harmonisasiuniv,5
harum,5
hasad,5
hasan,5
hasil,5
hastag,5
hati,5
hati-hati,5
hatiku,5
hay,5
hayat,5
hayo,5
heban,5
heboh,5
hebring,5
hello,5
helloo,5
hellooo,5
help,5
hemat,5
hendak,5
hendaknya,5
heran,5
herbal,5
hi,5
hias,5
hiasan,5
hibah,5
hidang,5
hidup,5
hii,5
hiii,5
hijau,5
hikmah,5
hikmat,5
hilang,5
hilir,5
himpit,5
hingar,5
hipotetis,5
hiruk,5
hiruk-pikuk,5
hitung,5
hoki,5
homogen,5
hostel,5
hotel,5
hubung,5
hujan,5
hujan gerimis,5
hujan ringan,5
hukum,5
hulubalang,5
hutan,5
hy,5
ibadah,5
ibadat,5
ibunda,5
idam,5
idaman,5
ideal,5
idiosinkratis,5
iflix,5
ihsan,5
ijab,5
ijtihad,5
ikat,5
ikat janji,5
ikhlas,5
ikhtiar,5
iktifak,5
iktikad,5
ikut serta,5
ikutan,5
ilmu,5
ilusi,5
imaji,5
imam,5
iman,5
imbal,5
imbalan,5
imbang,5
imbuh,5
imitasi,5
imla,5
impian,5
import,5
impulsif,5
imut-imut,5
inap,5
inayat,5
indah,5
indah ambang,5
indikasi,5
individual,5
infak,5
inferensi,5
infinit,5
informasi,5
informasinya,5
ingat,5
ingatan,5
ingat-ingat,5
inisiator,5
inklusif,5
inkorporasi,5
inovasi,5
insaf,5
insentif,5
insiden,5
insinye,5
instingtif,5
insyaallah,5
intan,5
integrasi,5
intelektual,5
inteligen,5
intensi,5
intensif,5
interaksi,5
interes,5
interferensi,5
interpretasi,5
interupsi,5
intim,5
intrik,5
intuitif,5
inventif,5
inventivitas,5
invitasi,5
invite,5
irama,5
irit,5
iritasi,5
isbat,5
isi,5
isi perut,5
islam,5
itifak,5
itihad,5
jabar,5
jadi,5
jaga,5
jaga-jaga,5
jagalah,5
jago,5
jagoan,5
jajak,5
jala,5
jalan bebas hambat,5
jalan bebas hambatan,5
jalan buka,5
jalan keluar,5
jalan tengah,5
jalan terbuka,5
jalanin,5
jali,5
jamhur,5
jamiah,5
jamik,5
jamil,5
jangka,5
jantan,5
jarak,5
jaring,5
jaringan,5
jasa,5
jaswadi,5
jatah,5
jatuh,5
jawab,5
jawaban,5
jawara,5
jaya,5
jebakan,5
jeblos,5
jejal,5
jelak,5
jelang,5
jelas,5
jeli,5
jempol,5
jempolan,5
jenak,5
jenang,5
jentelmen,5
jeraus,5
jernih,5
jernih (suasana),5
jernih suasana,5
jiawang,5
jibilah,5
jidur,5
jigrah,5
jihad,5
jilbab,5
jodoh,5
join,5
joli,5
jomblo,5
jreng,5
juak-juak,5
jual,5
jualan,5
juang,5
judul,5
jujur,5
julat,5
jumat,5
jumpa muka,5
jungkal,5
juta,5
kabar,5
kabung,5
kaci,5
kadang,5
kadang-kadang,5
kadar,5
kado,5
kaget,5
kagum,5
kaisar,5
kait,5
kaitan,5
kaji,5
kajian,5
kakek,5
kaki tangan,5
kalap,5
kalem,5
kalis,5
kalong,5
kam,5
kamil,5
kampanye,5
kandis,5
kangen,5
kanjang,5
kanjeng sultan,5
kantong,5
kapabilitas,5
kapasitas,5
karena Allah,5
karena allah,5
karib,5
karimah,5
karsa,5
karunia,5
karya,5
karyawan,5
kasad,5
kasatmata,5
kasih,5
kasih sayang,5
kasihan,5
kasual,5
kawakan,5
kawal,5
kaya,5
keahlian,5
keaktifan,5
keampuhan,5
kebahagiaan,5
kebaikan,5
kebajikan,5
kebangkitan,5
kebanyakan,5
keberuntungan,5
kebesaran,5
kebijakan,5
kebisaan,5
kebolehan,5
kebutuhan,5
kecakapan,5
kecantikan,5
kece,5
kecepatan,5
kecerdikan,5
kecong,5
kedai susu,5
kedalaman,5
kediaman,5
kedodoran,5
kedot,5
kedoyanan,5
keduniaan,5
keenakan,5
kegagahan,5
kegembiraan,5
kegiatan,5
kegilaan,5
kegirangan,5
kegirangan keceriaan,5
kegunaan,5
kehadiran,5
kehangatan,5
kehebohan,5
kehormatan,5
keikutsertaan,5
kejadian,5
kejayaan,5
kejelasan,5
kejuruan,5
kejut,5
kejutan,5
kekaguman,5
kekal,5
kekayaan,5
kekekalan,5
kekeliruan,5
kekeluargaan,5
kekerabatan,5
kekhususan,5
keki,5
kekuatan,5
kekuatan batin,5
kelahiran,5
kelajuan,5
kelapangan,5
kelar,5
kelawasan,5
kelelawar,5
kelepasan,5
kelezatan,5
keliatan,5
kelih,5
kelilipan,5
kelimpahan,5
keliru,5
kelonggaran,5
keluang,5
keluangan,5
keluaran,5
keluarga,5
keluasan,5
kelucuan,5
kemahiran,5
kemampuan,5
kemangkakan,5
kemantapan,5
kemas,5
kemaslahatan,5
kemasyhuran,5
kembang,5
kembang-kempis,5
kemegahan,5
kemiripan,5
kempuh,5
kemudahan,5
kemudi,5
kemufakatan,5
kemunculan,5
kemurahan,5
ken,5
kenal,5
kenamaan,5
kenan,5
kenang,5
kenangan,5
kenang-kenangan,5
kencan,5
kencang,5
kenduri,5
kenek,5
kenikmatan,5
kentara,5
kenyam,5
kenyamanan,5
kenyang,5
kepandaian,5
kepatuhan,5
kepedulian,5
kepelesiran,5
kepentingan,5
kepercayaan,5
keperluan,5
kepesatan,5
kepiawaian,5
kepintaran,5
kepleset,5
kepo,5
kepoin,5
keprihatinan,5
kepuasan,5
keputusan,5
kerabat,5
keras hati,5
keras tulang,5
kerasan,5
keriaan,5
keriangan,5
kerinduan,5
keringanan,5
kerja,5
kerja keras,5
kerja sama,5
kerjaan,5
kerjasama,5
keroyok,5
kerubung,5
kerukunan,5
kes,5
kesabaran,5
kesah,5
kesal,5
kesatria,5
kesebatan,5
kesediaan,5
keseimbangan,5
kesemarakan,5
kesepakatan,5
kesertaan,5
keseruan,5
kesetiaan,5
kesima,5
kesimpulan,5
kesohor,5
kestabilan,5
kesudian,5
kesufian,5
kesukacitaan,5
kesuma,5
ketaatan,5
ketajaman,5
ketangkasan,5
ketapak,5
ketawa,5
keteguhan batin,5
keteguhan hati,5
ketemu,5
ketenteraman,5
keterbukaan,5
keterikatan,5
ketertarikan,5
ketertiban,5
ketetapan hati,5
ketiadaan,5
ketibaan,5
keuntungan,5
keurus,5
keurusan,5
khalas,5
khalis,5
khas,5
khasiat,5
khawatir,5
khayal,5
khayalan,5
khuluk,5
khusyuk,5
kias,5
kiat,5
kicau,5
kicu,5
kikir,5
kilat,5
kimah,5
kincang,5
kincung,5
kini,5
kiprah,5
kipu,5
kira,5
kirim,5
kisas,5
kismat,5
kitab,5
kits,5
klasik,5
klien,5
kliyengan,5
kodrat,5
kohesi,5
koleksi,5
komedi,5
komisi,5
kompetensi,5
komplemen,5
komplet,5
komplot,5
komunikasi,5
komunitas,5
konco,5
kondang,5
koneksi,5
konferensi,5
konfirmasi,5
konfirmasikan,5
konfirmasinya,5
konformitas,5
konklusi,5
konkret,5
konsensus,5
konseptual,5
konsolidasi,5
konspirasi,5
konstelasi,5
konstruktif,5
konsultasi,5
kontak,5
kontan,5
kontemporer,5
kontributor,5
kooperasi,5
koordinasi,5
koordinasikan,5
koordinator,5
korek,5
kosen,5
kreasi,5
kreatif,5
kreativitas,5
kredibel,5
krim,5
kroni,5
kuala,5
kualifikasi,5
kualitas,5
kuasa,5
kuat,5
kuat (dugaan),5
kuat batin,5
kuat duga,5
kubra,5
kucil,5
kucup,5
kucur,5
kudus,5
kujarat,5
kukuh,5
kuliah,5
kumbang,5
kunci,5
kundangan,5
kunjung,5
kunjungi,5
kuntit,5
kunyah,5
kupon,5
kusa,5
kusuma,5
kuy,5
laba,5
labiovelar,5
labuh,5
labuhan,5
laden,5
lafal,5
lagak,5
lagu,5
lahir,5
lajnah,5
lakeri,5
lakon,5
lalu,5
lam,5
lambuk,5
lambung,5
lampu,5
lancar,5
lancarkan,5
lancung,5
langgam,5
langgan,5
langganan,5
langgeng,5
langkah,5
langkah baik,5
langkah kanan,5
langsung,5
lanjur,5
lanjut,5
lanjutkan,5
lantik,5
lantip,5
lapang,5
lapangan,5
lapisan,5
lapor,5
laporkan,5
larut,5
latih,5
latih diri,5
laun,5
lawan,5
lawas,5
layak,5
layan,5
layanan,5
lebai,5
lebar,5
lebih,5
lebih-lebih,5
lebuk,5
lebun,5
legawa,5
legit,5
lekas,5
lektur,5
lelah,5
lelang,5
lelap,5
leleh,5
lemah,5
lemas,5
lembek,5
lembik,5
lembuk,5
lenggang,5
lengkap,7
lentera,5
lepek,5
lestari,5
letih,5
lewat,5
lezat,5
liat,5
libur,5
liburan,5
licin,5
lihai,5
lihat,5
lila,5
limbukan,5
limpah,5
lincah,5
lindu,5
lindung,5
lingkungan,5
lingsir,5
lini,5
linu,5
linuhung,5
lipur,5
liputan,5
live,5
lompong,5
longgar,5
longo,5
lorot,5
losmen,5
lotre,5
love,5
lovers,5
luang,5
luar biasa,5
luas,5
luck,5
lucu,5
lugas,5
lugu,5
luk,5
lukis,5
lukisan,5
luluh,5
lulus,5
lumayan,5
lunak,5
lunas (kapal,5
lunas kapal,5
lunch,5
luntur,5
lupa,5
lupain,5
lupakan,5
luruh,5
lurus,5
lurus hati,5
maaf,5
mabrur,5
maen,5
mafhum,5
maha,5
mahabah,5
mahal,5
mahdi,5
mahfum,5
mahir,5
maimun,5
main,5
majenun,5
majubersama,5
makan,5
makanan,5
makasih,5
makbul,5
makhluk,5
makin,5
maklum,5
maklumat,5
makmur,5
makna,5
makruf,5
maksimal,5
maksud,5
malayari,5
malim,5
malu,5
mama,5
mamak,5
mampir,5
mampu,5
mancing,5
mandraguna,5
manfaat,5
manfaatnya,5
manggala,5
manila,5
manis,5
manja,5
manjur,5
mantap,5
manusia,5
mapan,5
margrit,5
mari,5
marilah,5
martabat,5
masa kini,5
masak,5
masakan,5
masif,5
masjid,5
maskapai,5
maslahat,5
masygul,5
masyhur,5
mata cahari,5
mata gawai,5
mata pencaharian,5
matahari,5
mati,5
mau,5
maujud,5
maut,5
medali,5
medium,5
mekar,5
meladeni,5
melafalkan,5
melahirkan,5
melakoni,5
melakonkan,5
melalui,5
melambungkan,5
melampas,5
melancarkan,5
melantik,5
melantunkan,5
melanyak,5
melarikan,5
melarutkan,5
melatih diri,5
melayani,5
melecehkan,5
meledos,5
melek,5
melendeh,5
melengkapi,5
meletakkan,5
melewati,5
melicinkan,5
melihat,5
melilit,5
melintangi,5
melintas (rimba),5
melipur,5
melisankan,5
meloloskan,5
melongo,5
melontarkan,5
melorot,5
meluas,5
meluluskan,5
meluncurkan,5
memafhumi,5
memahami,5
memahirkan,5
memaklumi,5
memalu,5
memandu,5
memang,5
memanjang,5
memanjatkan doa,5
memantai,5
memarkir,5
memartil,5
memasuki,5
mematuhi,5
membaca,5
membahagiakan,5
membahas,5
membalas,5
membantu,5
membara,5
membatu,5
membayangkan,5
membeli,5
membenang,5
membenarkan,5
memberi,5
membiasakan,5
membimbingmu,5
membimbit,5
membingkas,5
membingkis,5
membisu,5
membuat,5
membubuhkan,5
membunyikan,5
memburu,5
memegang kitab,5
memejahijaukan,5
memeluk,5
memendam,5
mementingkan,5
memerikan,5
memesonakan,5
memfasilitasi,5
memikat,5
meminati,5
meminda,5
memindahkan,5
meminta,5
meminta (kpd Tuhan),5
memintasi,5
memolakan,5
mempercantik,5
memperelok,5
memperhitungkan,5
memperindah,5
memperkirakan,5
memperkuat,5
mempersiapkan,5
mempersolek,5
mempertentangkan,5
memprediksi,5
mempromosikan,5
mempunyai,5
memuai,5
memuaskan,5
memudahkan,5
memudar,5
memuji-muji,5
memukau,5
memuluskan,5
memunculkan,5
memusingkan,5
menabung,5
menafsirkan,5
menakjubkan,5
menaksir,5
menambah,5
menang,5
menanggapi,5
menangkap,5
menarik,5
menarik hati,5
menaruh hati,5
menating,5
menayangkan,5
mencari akal,5
mencari ilmu,5
mencari jalan,5
mencebikkan,5
mencemaskan,5
mencengangkan,5
menceritakan,5
mencerna,5
mencinta,5
mencintai,5
mencintaimu,5
mencium telapak kaki,5
mencolok,5
mencontoh,5
mencontohkan,5
mencurigai,5
mendahului,5
mendaifkan,5
mendalam,5
mendandankan,5
mendapat,5
mendarat,5
mendengungkan,5
menderaikan,5
mendeteksi,5
mendidik,5
mendikte,5
mending,5
mendoa,5
menduga,5
mendusin,5
menebak,5
menebarkan,5
menegarkan,5
menegur,5
menelaah,5
meneladan,5
menelungkup,5
menelurkan,5
menelusuri,5
menembusi,5
menempuh (hidup),5
menemukan,5
menenangkan,5
menentu,5
menerima,5
menerka,5
menetap,5
mengabaikan,5
mengacau,5
mengadunkan,5
mengagumkan,5
mengaibkan,5
mengaji,5
mengakap,5
mengakar,5
mengalami,5
mengalem,5
mengalirkan darah,5
mengalunkan,5
mengambil contoh,5
mengambil ibarat,5
mengamuk,5
menganggap,5
menganggar,5
mengangkat-angkat,5
mengangsur,5
mengantisipasi,5
mengantongi,5
menganugerahi,5
menganut,5
mengarahkan,5
mengarifi,5
mengartikan,5
mengasihani,5
mengasihi,5
mengasosiasikan,5
mengatakan,5
mengawaki,5
mengawal,5
mengecamkan,5
mengecat,5
mengecilkan,5
mengeja,5
mengeloskan,5
mengeluarkan darah,5
mengembang,5
mengenal,5
mengenang,5
mengentengkan,5
mengenyam,5
mengerikan,5
mengeroyok,5
mengerti,5
mengerubungi,5
mengesahkan,5
mengesankan,5
mengetuk,5
menggali ilmu,5
menggambari,5
mengganggu,5
mengganjar,5
mengganjari,5
mengganyang,5
menggegerkan,5
menggelesot,5
menggelincir,5
menggemari,5
menggemburkan melambuk,5
menggemparkan,5
menggerecoki,5
menggirangkan melegakan,5
menggores,5
menghadiahi,5
menghadiahkan,5
menghajatkan,5
menghebohkan,5
mengherankan,5
menghidangkan,5
menghikayatkan,5
menghimpunkan,5
menghinakan,5
menghirukkan,5
menghubungi,5
menghukum,5
mengibai,5
mengikuti,5
mengiler,5
mengimbangi,5
mengimbas,5
